"Shift ID","Worker ID",business_id,Date,start,end,Duration
6249,604,46,2021-03-05,09:07:45,21:00:00,12
6249,604,46,2021-03-05,09:07:45,21:00:00,12
6250,489,47,2021-03-05,09:07:48,17:10:21,8
6251,459,46,2021-03-05,09:07:51,21:00:00,12
6251,459,46,2021-03-05,09:07:51,21:00:00,12
6251,459,46,2021-03-05,09:07:51,21:00:00,12
6252,533,47,2021-03-05,09:08:54,16:06:06,7
6253,448,42,2021-03-05,09:09:52,19:58:51,10
6254,445,42,2021-03-05,09:11:46,20:00:00,11
6255,455,42,2021-03-05,09:12:40,18:04:48,9
6256,551,47,2021-03-05,09:13:18,18:17:46,9
6257,536,47,2021-03-05,09:14:23,16:58:41,7
6258,571,42,2021-03-05,09:16:22,18:03:50,9
6259,531,47,2021-03-05,09:17:50,17:11:11,8
6260,557,42,2021-03-05,09:19:14,19:59:09,10
6261,439,42,2021-03-05,09:21:38,18:03:38,9
6262,530,47,2021-03-05,09:21:39,17:23:59,8
6263,450,42,2021-03-05,09:23:22,18:04:53,9
6264,442,42,2021-03-05,09:23:29,18:04:17,9
6265,451,42,2021-03-05,09:23:34,18:04:03,9
6266,393,46,2021-03-05,09:23:43,18:04:27,9
6267,441,42,2021-03-05,09:23:44,18:03:57,9
6268,543,47,2021-03-05,09:24:17,14:10:37,5
6269,797,50,2021-03-05,09:31:27,21:55:49,12
6270,789,50,2021-03-05,09:31:50,21:56:46,12
6271,453,42,2021-03-05,09:33:01,18:00:00,9
6272,589,42,2021-03-05,09:33:25,18:04:09,9
6273,744,50,2021-03-05,09:33:26,21:57:49,12
6274,546,47,2021-03-05,09:34:46,18:42:40,9
6275,856,50,2021-03-05,09:34:49,21:56:51,12
6276,767,50,2021-03-05,09:36:45,21:59:44,12
6277,864,50,2021-03-05,09:38:34,21:58:03,12
6278,503,47,2021-03-05,09:39:16,18:43:05,9
6279,549,47,2021-03-05,09:42:28,14:39:43,5
6280,772,50,2021-03-05,09:43:26,21:57:31,12
6281,396,46,2021-03-05,09:44:20,20:48:09,11
6282,542,47,2021-03-05,09:47:59,18:41:49,9
6283,729,50,2021-03-05,09:48:56,21:56:13,12
6284,771,50,2021-03-05,09:49:03,21:57:11,12
6285,555,47,2021-03-05,09:49:58,17:00:00,8
6286,738,50,2021-03-05,09:50:01,21:56:16,12
6287,780,50,2021-03-05,09:50:05,21:56:01,12
6288,728,50,2021-03-05,09:50:12,22:00:50,13
6289,786,50,2021-03-05,09:50:21,21:57:20,12
6290,735,50,2021-03-05,09:50:33,20:38:18,11
6291,800,50,2021-03-05,09:50:48,21:57:27,12
6292,732,50,2021-03-05,09:50:55,21:58:42,12
6293,737,50,2021-03-05,09:51:35,21:56:25,12
6294,739,50,2021-03-05,09:52:06,21:57:16,12
6295,859,50,2021-03-05,09:52:43,21:55:41,12
6296,733,50,2021-03-05,09:52:54,21:58:29,12
6297,779,50,2021-03-05,09:53:31,21:57:55,12
6298,785,50,2021-03-05,09:53:38,21:57:59,12
6299,730,50,2021-03-05,09:56:11,21:56:32,12
6300,734,50,2021-03-05,09:56:24,22:00:21,13
6301,769,50,2021-03-05,09:56:28,21:58:37,12
6302,784,50,2021-03-05,09:56:33,21:55:46,12
6303,745,50,2021-03-05,09:56:41,21:56:39,12
6304,731,50,2021-03-05,09:56:51,21:55:57,12
6305,740,50,2021-03-05,09:57:08,21:25:38,12
6306,782,50,2021-03-05,09:58:01,21:54:58,12
6307,834,50,2021-03-05,09:58:10,20:04:30,11
6308,553,47,2021-03-05,09:58:32,18:44:44,9
6309,541,47,2021-03-05,09:58:48,20:05:53,11
6310,783,50,2021-03-05,10:02:02,21:55:02,11
6311,775,50,2021-03-05,10:02:27,21:58:08,11
6312,509,47,2021-03-05,10:10:24,17:00:00,7
6313,556,47,2021-03-05,10:18:11,17:00:00,7
6314,419,46,2021-03-05,13:19:37,22:13:52,9
6315,563,46,2021-03-05,13:20:03,22:14:08,9
6316,415,46,2021-03-05,13:34:26,22:13:46,9
6317,416,46,2021-03-05,13:34:42,22:14:01,9
6318,577,46,2021-03-05,13:38:01,22:15:02,9
6319,432,46,2021-03-05,13:43:39,22:12:58,9
6320,579,46,2021-03-05,13:44:04,22:13:05,9
6321,385,46,2021-03-05,13:44:15,22:27:50,9
6322,386,46,2021-03-05,13:44:57,22:23:06,9
6323,425,46,2021-03-05,13:45:10,22:12:43,9
6324,340,46,2021-03-05,13:45:18,22:12:53,9
6325,433,46,2021-03-05,13:45:26,22:15:09,9
6326,426,46,2021-03-05,13:45:47,22:13:10,9
6327,524,47,2021-03-05,13:45:49,21:58:31,8
6328,417,46,2021-03-05,13:47:09,22:15:43,9
6329,418,46,2021-03-05,13:48:27,22:18:25,9
6330,421,46,2021-03-05,13:48:54,22:14:41,9
6331,420,46,2021-03-05,13:49:03,22:15:16,9
6332,429,46,2021-03-05,13:49:25,22:14:14,9
6333,423,46,2021-03-05,13:49:35,22:14:49,9
6334,422,46,2021-03-05,13:49:44,22:13:18,9
6335,567,46,2021-03-05,13:49:57,22:14:20,9
6336,521,47,2021-03-05,13:52:22,22:00:07,9
6337,478,47,2021-03-05,13:53:06,22:00:31,9
6338,528,47,2021-03-05,13:53:21,21:58:26,8
6339,495,47,2021-03-05,13:53:27,21:58:11,8
6340,477,47,2021-03-05,13:54:27,22:06:03,9
6341,463,47,2021-03-05,13:54:40,22:01:55,9
6342,523,47,2021-03-05,13:56:12,21:59:08,8
6343,526,47,2021-03-05,13:57:51,21:58:15,8
6344,564,46,2021-03-05,13:58:27,22:14:35,9
6345,428,46,2021-03-05,13:58:58,22:12:15,9
6346,586,46,2021-03-05,13:59:24,22:12:21,9
6347,537,47,2021-03-05,14:01:43,21:59:27,7
6348,725,38,2021-03-05,14:02:56,22:32:08,8
6349,594,38,2021-03-05,14:03:08,22:01:22,8
6350,430,46,2021-03-05,14:03:55,22:14:54,8
6351,507,47,2021-03-05,14:05:25,22:00:00,8
6352,886,43,2021-03-05,14:10:22,22:21:51,8
6353,315,43,2021-03-05,14:10:29,22:22:01,8
6354,431,46,2021-03-05,14:18:46,22:15:23,8
6355,885,38,2021-03-05,14:20:42,22:00:00,8
6355,885,38,2021-03-05,14:20:42,22:00:00,8
6356,884,38,2021-03-05,14:20:56,22:00:00,8
6356,884,38,2021-03-05,14:20:56,22:00:00,8
6357,598,38,2021-03-05,14:21:33,22:02:20,8
6357,598,38,2021-03-05,14:21:33,22:02:20,8
6358,466,47,2021-03-05,17:51:36,06:03:21,11
6359,462,47,2021-03-05,17:54:19,06:04:20,11
6360,475,47,2021-03-05,17:56:09,06:02:17,11
6361,513,47,2021-03-05,17:59:13,06:12:09,11
6362,472,47,2021-03-05,18:00:30,06:18:49,12
6363,471,47,2021-03-05,18:00:33,06:18:14,12
6364,496,47,2021-03-05,18:00:37,06:18:03,12
6365,470,47,2021-03-05,18:02:54,06:18:25,12
6366,504,47,2021-03-05,18:40:15,06:53:01,12
6367,499,47,2021-03-05,19:10:07,07:17:59,12
6368,808,50,2021-03-05,19:48:34,08:06:41,11
6369,760,50,2021-03-05,19:50:32,08:00:08,11
6370,765,50,2021-03-05,19:51:57,07:59:15,12
6371,756,50,2021-03-05,19:52:04,07:59:37,12
6372,759,50,2021-03-05,19:52:11,08:00:04,11
6373,806,50,2021-03-05,19:53:23,08:07:31,11
6374,817,50,2021-03-05,19:53:29,08:00:43,11
6375,810,50,2021-03-05,19:53:40,08:07:48,11
6376,803,50,2021-03-05,19:54:43,08:05:54,11
6377,754,50,2021-03-05,19:55:26,07:59:43,12
6378,766,50,2021-03-05,19:57:19,07:58:48,12
6379,887,50,2021-03-05,19:58:48,08:02:11,11
6380,559,42,2021-03-05,19:59:02,09:16:46,10
6381,449,42,2021-03-05,19:59:14,09:15:01,10
6382,820,50,2021-03-05,20:00:08,08:00:48,12
6383,821,50,2021-03-05,20:00:54,08:01:27,12
6384,762,50,2021-03-05,20:01:11,08:01:52,12
6385,822,50,2021-03-05,20:01:15,08:01:19,12
6386,824,50,2021-03-05,20:01:21,08:01:36,12
6387,761,50,2021-03-05,20:01:25,08:04:42,12
6388,758,50,2021-03-05,20:01:29,08:04:06,12
6389,560,42,2021-03-05,20:06:58,05:00:00,15
6390,436,42,2021-03-05,20:07:19,05:00:00,15
6391,410,42,2021-03-05,20:07:42,05:00:00,15
6392,575,42,2021-03-05,20:08:10,05:00:00,15
6393,689,38,2021-03-05,20:28:35,08:32:30,12
6394,684,38,2021-03-05,20:28:50,08:32:50,12
6395,690,38,2021-03-05,20:29:03,08:31:36,12
6396,687,38,2021-03-05,20:29:59,08:32:23,12
6397,683,38,2021-03-05,20:30:28,08:30:00,12
6398,379,46,2021-03-05,21:01:01,06:23:39,15
6399,380,46,2021-03-05,21:42:28,06:32:31,15
6400,371,46,2021-03-05,21:42:31,06:28:18,15
6401,383,46,2021-03-05,21:42:34,06:29:19,15
6402,369,46,2021-03-05,21:42:39,06:00:00,15
6403,376,46,2021-03-05,21:43:07,06:28:22,15
6404,363,46,2021-03-05,21:43:16,06:37:58,15
6405,378,46,2021-03-05,21:43:27,06:19:21,15
6406,434,46,2021-03-05,21:43:51,06:28:55,15
6407,372,46,2021-03-05,21:44:01,06:26:06,15
6408,361,46,2021-03-05,21:44:07,06:28:31,15
6409,435,46,2021-03-05,21:45:02,06:32:18,15
6410,413,46,2021-03-05,21:45:10,07:14:17,14
6411,360,46,2021-03-05,21:45:19,06:29:10,15
6412,336,46,2021-03-05,21:45:32,06:32:26,15
6413,375,46,2021-03-05,21:46:33,06:37:31,15
6414,370,46,2021-03-05,21:46:55,06:29:13,15
6415,362,46,2021-03-05,21:48:32,06:38:29,15
6416,377,46,2021-03-05,21:48:53,06:39:09,15
6417,382,46,2021-03-05,21:49:03,06:23:53,15
6418,529,47,2021-03-05,21:49:13,05:59:48,16
6419,516,47,2021-03-05,21:49:49,06:01:08,15
6420,525,47,2021-03-05,21:50:41,06:00:02,15
6421,506,47,2021-03-05,21:50:54,06:09:32,15
6422,170,38,2021-03-05,21:51:21,06:02:19,15
6423,581,38,2021-03-05,21:51:35,06:05:07,15
6424,582,38,2021-03-05,21:53:04,06:02:32,15
6425,395,46,2021-03-05,21:53:21,07:05:29,14
6426,368,46,2021-03-05,21:53:35,06:28:15,15
6427,384,46,2021-03-05,21:53:44,06:16:07,15
6428,169,38,2021-03-05,21:53:48,06:00:00,15
6429,374,46,2021-03-05,21:54:03,06:29:43,15
6430,364,46,2021-03-05,21:54:22,06:28:28,15
6431,365,46,2021-03-05,21:54:32,06:32:23,15
6432,602,38,2021-03-05,21:58:14,06:02:26,15
6433,573,47,2021-03-05,21:59:16,05:59:55,16
6434,580,38,2021-03-05,21:59:31,06:02:00,15
6435,517,47,2021-03-05,22:00:44,06:09:39,16
6436,595,38,2021-03-05,22:01:42,06:00:00,16
6436,595,38,2021-03-05,22:01:42,06:00:00,16
6437,463,47,2021-03-05,22:02:03,06:05:03,16
6438,427,46,2021-03-05,22:02:30,06:28:09,16
6439,889,38,2021-03-05,22:03:57,06:03:07,16
6440,608,43,2021-03-05,22:21:44,08:09:15,14
6441,335,46,2021-03-06,05:31:11,14:20:29,9
6442,333,46,2021-03-06,05:33:04,14:20:50,9
6443,497,47,2021-03-06,05:34:54,11:41:30,6
6444,527,47,2021-03-06,05:41:14,13:59:31,8
6445,381,46,2021-03-06,05:45:24,14:22:17,9
6446,338,46,2021-03-06,05:45:32,14:23:05,9
6447,521,47,2021-03-06,05:47:30,14:01:55,9
6448,519,47,2021-03-06,05:48:40,14:09:12,9
6449,518,47,2021-03-06,05:50:37,14:00:55,9
6450,339,46,2021-03-06,05:51:53,14:22:11,9
6451,465,47,2021-03-06,05:53:51,18:05:34,13
6452,347,46,2021-03-06,05:54:40,14:22:58,9
6453,350,46,2021-03-06,05:54:46,14:22:35,9
6454,353,46,2021-03-06,05:54:51,14:24:50,9
6455,391,46,2021-03-06,05:55:30,14:24:59,9
6456,341,46,2021-03-06,05:55:38,14:23:42,9
6457,479,47,2021-03-06,05:55:41,14:04:01,9
6458,520,47,2021-03-06,05:56:20,18:03:27,13
6459,345,46,2021-03-06,05:56:36,14:24:16,9
6460,474,47,2021-03-06,05:56:40,18:05:07,13
6461,498,47,2021-03-06,05:56:57,14:02:23,9
6462,343,46,2021-03-06,05:57:15,14:22:28,9
6463,356,46,2021-03-06,05:57:22,14:22:52,9
6464,468,47,2021-03-06,05:57:41,21:58:51,16
6465,460,47,2021-03-06,05:57:58,18:03:39,13
6466,349,46,2021-03-06,05:57:59,14:21:39,9
6467,352,46,2021-03-06,05:58:13,14:20:44,9
6468,344,46,2021-03-06,05:59:19,14:24:08,9
6469,511,47,2021-03-06,05:59:24,17:58:10,12
6470,493,47,2021-03-06,05:59:31,18:05:03,13
6471,348,46,2021-03-06,05:59:48,14:22:22,9
6472,358,46,2021-03-06,06:00:27,14:21:53,8
6473,346,46,2021-03-06,06:01:11,14:18:38,8
6474,505,47,2021-03-06,06:02:23,14:01:52,8
6475,515,47,2021-03-06,06:02:44,18:02:16,12
6476,469,47,2021-03-06,06:02:50,18:02:39,12
6477,461,47,2021-03-06,06:03:33,14:09:09,8
6478,473,47,2021-03-06,06:03:59,14:01:34,8
6479,357,46,2021-03-06,06:04:53,14:18:30,8
6480,538,47,2021-03-06,06:07:25,14:00:48,8
6481,537,47,2021-03-06,06:13:07,14:05:36,8
6482,359,46,2021-03-06,06:46:44,15:01:09,9
6483,488,47,2021-03-06,06:57:07,19:28:48,13
6484,552,47,2021-03-06,07:08:31,19:22:45,12
6485,787,50,2021-03-06,07:25:59,20:02:23,13
6486,857,50,2021-03-06,07:35:15,20:06:56,13
6487,749,50,2021-03-06,07:36:53,20:08:13,13
6488,790,50,2021-03-06,07:37:08,20:08:23,13
6489,746,50,2021-03-06,07:40:56,20:03:11,13
6490,742,50,2021-03-06,07:41:27,20:04:22,13
6491,545,47,2021-03-06,07:42:01,19:22:02,12
6492,794,50,2021-03-06,07:45:04,20:11:51,13
6493,743,50,2021-03-06,07:46:42,20:06:31,13
6494,755,50,2021-03-06,07:48:17,20:03:52,13
6495,751,50,2021-03-06,07:48:51,20:08:03,13
6496,796,50,2021-03-06,07:50:06,20:07:48,13
6497,838,50,2021-03-06,07:51:56,20:11:41,13
6498,811,50,2021-03-06,07:54:13,20:00:00,13
6499,791,50,2021-03-06,07:54:24,20:12:11,13
6500,843,50,2021-03-06,07:54:29,20:03:45,13
6501,752,50,2021-03-06,07:54:34,20:07:16,13
6502,773,50,2021-03-06,07:54:39,20:04:52,13
6503,840,50,2021-03-06,07:54:48,20:03:29,13
6504,748,50,2021-03-06,07:54:53,20:11:05,13
6505,741,50,2021-03-06,07:54:58,20:10:37,13
6506,727,50,2021-03-06,07:55:02,20:09:50,13
6507,798,50,2021-03-06,07:55:08,20:02:27,13
6508,792,50,2021-03-06,07:55:12,20:06:20,13
6509,788,50,2021-03-06,07:55:21,20:13:09,13
6510,873,50,2021-03-06,07:55:34,20:01:19,13
6511,801,50,2021-03-06,07:55:39,20:09:11,13
6512,753,50,2021-03-06,07:55:42,20:08:51,13
6513,872,50,2021-03-06,07:55:56,20:01:07,13
6514,394,46,2021-03-06,07:58:06,21:53:16,14
6515,846,50,2021-03-06,07:58:53,20:00:34,13
6516,750,50,2021-03-06,07:58:56,20:07:44,13
6517,766,50,2021-03-06,07:59:00,20:06:07,13
6518,832,50,2021-03-06,07:59:04,20:02:19,13
6519,486,47,2021-03-06,08:01:39,20:13:17,12
6520,834,50,2021-03-06,08:01:43,19:59:25,11
6521,837,50,2021-03-06,08:01:55,20:04:48,12
6522,887,50,2021-03-06,08:02:15,19:59:39,11
6523,799,50,2021-03-06,08:02:25,20:06:38,12
6524,764,50,2021-03-06,08:02:29,19:59:10,11
6525,836,50,2021-03-06,08:02:54,20:03:37,12
6526,776,50,2021-03-06,08:03:00,20:02:14,12
6527,842,50,2021-03-06,08:03:25,19:58:33,11
6528,830,50,2021-03-06,08:03:38,19:58:46,11
6529,845,50,2021-03-06,08:04:14,20:00:48,12
6530,844,50,2021-03-06,08:04:52,20:03:04,12
6531,828,50,2021-03-06,08:05:16,20:04:41,12
6532,487,47,2021-03-06,08:05:34,20:11:46,12
6533,814,50,2021-03-06,08:05:58,20:00:00,12
6534,747,50,2021-03-06,08:06:03,20:06:16,12
6535,757,50,2021-03-06,08:06:29,20:00:42,12
6536,839,50,2021-03-06,08:07:37,20:04:01,12
6537,763,50,2021-03-06,08:07:57,20:01:14,12
6538,774,50,2021-03-06,08:08:39,20:04:36,12
6539,330,43,2021-03-06,08:09:01,14:18:00,6
6540,795,50,2021-03-06,08:09:03,20:08:47,12
6541,768,50,2021-03-06,08:14:33,20:01:02,12
6542,693,38,2021-03-06,08:35:34,20:40:25,12
6543,884,38,2021-03-06,08:35:50,20:30:00,12
6543,884,38,2021-03-06,08:35:50,20:30:00,12
6544,885,38,2021-03-06,08:36:17,20:30:00,12
6544,885,38,2021-03-06,08:36:17,20:30:00,12
6545,890,38,2021-03-06,08:39:52,20:30:00,12
6546,600,46,2021-03-06,08:49:33,21:00:27,13
6546,600,46,2021-03-06,08:49:33,21:00:27,13
6547,871,46,2021-03-06,08:50:06,21:00:00,13
6548,533,47,2021-03-06,08:52:25,18:34:13,10
6549,892,46,2021-03-06,08:52:34,21:01:25,13
6549,892,46,2021-03-06,08:52:34,21:01:25,13
6550,894,46,2021-03-06,08:52:53,21:00:00,13
6551,893,46,2021-03-06,08:53:00,21:00:00,13
6552,891,46,2021-03-06,08:53:11,21:00:00,13
6552,891,46,2021-03-06,08:53:11,21:00:00,13
6553,726,46,2021-03-06,08:53:26,21:00:00,13
6554,398,46,2021-03-06,08:53:59,18:59:59,10
6555,869,46,2021-03-06,08:54:01,21:00:00,13
6556,388,46,2021-03-06,08:54:05,22:01:16,14
6557,819,50,2021-03-06,08:55:06,21:10:25,13
6558,818,50,2021-03-06,08:55:10,21:10:50,13
6559,809,50,2021-03-06,08:55:15,21:08:55,13
6560,816,50,2021-03-06,08:55:20,21:54:36,13
6561,812,50,2021-03-06,08:55:29,21:08:51,13
6562,895,46,2021-03-06,08:55:38,21:01:00,13
6563,874,46,2021-03-06,08:56:06,21:04:02,13
6563,874,46,2021-03-06,08:56:06,21:04:02,13
6564,482,47,2021-03-06,08:56:33,17:10:14,9
6565,879,46,2021-03-06,08:56:56,21:02:23,13
6566,896,46,2021-03-06,08:58:24,21:01:12,13
6567,485,47,2021-03-06,08:59:04,17:06:06,9
6568,480,47,2021-03-06,08:59:16,17:09:10,9
6569,489,47,2021-03-06,08:59:21,17:09:55,9
6570,897,46,2021-03-06,09:00:16,21:00:00,12
6571,484,47,2021-03-06,09:00:21,17:01:20,8
6572,898,46,2021-03-06,09:01:02,21:03:04,12
6573,390,46,2021-03-06,09:01:18,22:03:17,13
6574,532,47,2021-03-06,09:03:15,18:34:06,9
6575,490,47,2021-03-06,09:05:10,16:00:23,7
6576,578,46,2021-03-06,09:06:31,18:30:50,9
6577,531,47,2021-03-06,09:09:47,17:05:47,8
6578,536,47,2021-03-06,09:11:26,18:28:17,9
6579,492,47,2021-03-06,09:11:44,17:10:08,8
6580,280,41,2021-03-06,09:12:02,21:09:00,12
6580,280,41,2021-03-06,09:12:02,21:09:00,12
6581,437,41,2021-03-06,09:12:38,21:09:00,12
6581,437,41,2021-03-06,09:12:38,21:09:00,12
6582,447,42,2021-03-06,09:12:49,18:00:16,9
6583,481,47,2021-03-06,09:12:54,17:08:49,8
6584,285,41,2021-03-06,09:12:58,21:09:00,12
6584,285,41,2021-03-06,09:12:58,21:09:00,12
6584,285,41,2021-03-06,09:12:58,21:09:00,12
6585,439,42,2021-03-06,09:13:02,18:00:38,9
6586,455,42,2021-03-06,09:13:42,18:08:10,9
6587,283,41,2021-03-06,09:14:53,21:09:00,12
6587,283,41,2021-03-06,09:14:53,21:09:00,12
6587,283,41,2021-03-06,09:14:53,21:09:00,12
6588,530,47,2021-03-06,09:16:44,17:28:53,8
6589,559,42,2021-03-06,09:16:58,20:03:58,11
6590,589,42,2021-03-06,09:17:10,18:00:00,9
6591,442,42,2021-03-06,09:17:28,18:00:56,9
6592,451,42,2021-03-06,09:17:39,18:00:00,9
6593,450,42,2021-03-06,09:17:48,18:01:19,9
6594,441,42,2021-03-06,09:18:04,18:03:21,9
6595,557,42,2021-03-06,09:18:25,19:58:40,10
6596,445,42,2021-03-06,09:20:33,19:57:35,10
6597,571,42,2021-03-06,09:20:42,18:02:07,9
6598,387,46,2021-03-06,09:21:45,18:52:20,9
6599,393,46,2021-03-06,09:26:12,18:34:19,9
6600,402,43,2021-03-06,09:29:21,19:53:33,10
6601,405,43,2021-03-06,09:29:26,19:54:01,10
6602,401,43,2021-03-06,09:29:33,19:55:19,10
6603,856,50,2021-03-06,09:31:01,21:57:40,12
6604,767,50,2021-03-06,09:31:40,21:58:54,12
6605,534,47,2021-03-06,09:32:37,18:35:06,9
6606,543,47,2021-03-06,09:33:59,18:03:01,9
6607,551,47,2021-03-06,09:35:31,18:43:05,9
6608,778,50,2021-03-06,09:39:21,21:54:48,12
6609,555,47,2021-03-06,09:43:49,17:00:00,8
6610,396,46,2021-03-06,09:44:50,19:06:45,10
6611,782,50,2021-03-06,09:46:14,22:00:00,13
6612,744,50,2021-03-06,09:46:22,21:58:03,12
6613,546,47,2021-03-06,09:47:59,18:18:12,9
6614,772,50,2021-03-06,09:48:14,21:57:22,12
6615,549,47,2021-03-06,09:48:15,17:00:00,8
6616,789,50,2021-03-06,09:48:42,21:55:59,12
6617,739,50,2021-03-06,09:48:49,21:56:47,12
6618,780,50,2021-03-06,09:48:56,21:55:14,12
6619,800,50,2021-03-06,09:48:59,21:56:37,12
6620,797,50,2021-03-06,09:49:05,21:55:43,12
6621,728,50,2021-03-06,09:49:08,21:58:38,12
6622,786,50,2021-03-06,09:50:40,21:57:45,12
6623,738,50,2021-03-06,09:50:43,21:57:48,12
6624,737,50,2021-03-06,09:50:47,21:56:31,12
6625,735,50,2021-03-06,09:50:55,21:55:04,12
6626,771,50,2021-03-06,09:51:40,21:57:18,12
6627,859,50,2021-03-06,09:54:02,21:54:54,12
6628,745,50,2021-03-06,09:54:19,21:57:27,12
6629,542,47,2021-03-06,09:55:04,18:22:29,9
6630,813,50,2021-03-06,09:55:25,00:37:08,9
6631,507,47,2021-03-06,09:55:30,22:05:27,13
6632,733,50,2021-03-06,09:55:30,21:58:29,12
6633,729,50,2021-03-06,09:55:34,21:56:42,12
6634,785,50,2021-03-06,09:55:41,21:59:07,12
6635,779,50,2021-03-06,09:55:51,21:58:25,12
6636,740,50,2021-03-06,09:56:07,21:54:43,12
6637,734,50,2021-03-06,09:56:12,22:00:52,13
6638,864,50,2021-03-06,09:57:11,21:58:20,12
6639,731,50,2021-03-06,09:57:22,21:57:35,12
6640,784,50,2021-03-06,09:57:51,21:55:47,12
6641,769,50,2021-03-06,09:57:55,21:57:15,12
6642,775,50,2021-03-06,09:58:59,21:59:50,12
6643,732,50,2021-03-06,09:59:48,21:57:57,12
6644,730,50,2021-03-06,09:59:56,21:58:14,12
6645,783,50,2021-03-06,10:00:54,21:57:53,11
6646,553,47,2021-03-06,10:01:09,17:00:00,7
6647,509,47,2021-03-06,10:05:03,22:08:53,12
6648,550,47,2021-03-06,10:19:44,19:22:29,9
6649,554,47,2021-03-06,10:32:25,19:22:38,9
6650,899,43,2021-03-06,12:06:53,17:45:39,5
6651,900,43,2021-03-06,12:07:27,17:45:29,5
6652,901,43,2021-03-06,12:07:46,22:00:00,10
6653,902,43,2021-03-06,12:22:42,20:40:35,8
6654,419,46,2021-03-06,13:19:46,22:14:05,9
6655,563,46,2021-03-06,13:19:56,22:13:44,9
6656,424,46,2021-03-06,13:32:45,22:14:30,9
6657,415,46,2021-03-06,13:36:14,22:13:06,9
6658,416,46,2021-03-06,13:36:22,22:12:34,9
6659,584,46,2021-03-06,13:37:19,22:12:08,9
6660,577,46,2021-03-06,13:38:19,22:12:13,9
6661,420,46,2021-03-06,13:40:59,22:14:26,9
6662,385,46,2021-03-06,13:41:23,22:24:15,9
6663,386,46,2021-03-06,13:41:41,22:24:09,9
6664,423,46,2021-03-06,13:41:57,22:11:56,9
6665,524,47,2021-03-06,13:44:00,21:57:36,8
6666,421,46,2021-03-06,13:44:53,22:14:18,9
6667,422,46,2021-03-06,13:45:20,22:12:42,9
6668,477,47,2021-03-06,13:48:12,22:06:18,9
6669,429,46,2021-03-06,13:49:25,22:12:49,9
6670,500,47,2021-03-06,13:49:29,22:01:04,9
6671,567,46,2021-03-06,13:49:34,22:14:12,9
6672,433,46,2021-03-06,13:49:46,22:12:17,9
6673,430,46,2021-03-06,13:50:03,22:11:48,9
6674,428,46,2021-03-06,13:50:13,22:12:38,9
6675,426,46,2021-03-06,13:51:01,22:13:17,9
6676,431,46,2021-03-06,13:51:05,22:12:26,9
6677,564,46,2021-03-06,13:51:47,22:12:23,9
6678,586,46,2021-03-06,13:52:26,22:13:59,9
6679,418,46,2021-03-06,13:53:12,22:14:44,9
6680,478,47,2021-03-06,13:53:25,21:59:10,8
6681,417,46,2021-03-06,13:53:26,22:11:59,9
6682,579,46,2021-03-06,13:54:41,22:13:02,9
6683,432,46,2021-03-06,13:54:53,22:13:22,9
6684,528,47,2021-03-06,13:55:20,22:00:28,9
6685,526,47,2021-03-06,13:55:56,21:58:20,8
6686,495,47,2021-03-06,13:56:25,22:02:51,9
6687,539,47,2021-03-06,14:01:21,21:59:05,7
6688,470,47,2021-03-06,14:02:01,22:00:00,8
6689,725,38,2021-03-06,14:02:36,21:59:53,7
6690,594,38,2021-03-06,14:02:47,21:59:42,7
6691,315,43,2021-03-06,14:12:03,22:44:19,8
6692,886,43,2021-03-06,14:12:43,22:44:29,8
6693,512,47,2021-03-06,14:15:42,21:59:00,7
6694,333,46,2021-03-06,14:21:04,22:00:00,8
6695,395,46,2021-03-06,15:27:02,22:29:29,7
6696,513,47,2021-03-06,17:51:35,06:00:02,11
6697,462,47,2021-03-06,17:54:17,06:02:34,11
6698,463,47,2021-03-06,17:57:03,06:02:14,11
6699,496,47,2021-03-06,17:58:37,06:16:43,11
6700,472,47,2021-03-06,17:58:41,02:01:51,15
6701,471,47,2021-03-06,17:58:44,06:16:49,11
6702,475,47,2021-03-06,17:59:53,06:02:26,11
6703,504,47,2021-03-06,18:00:08,06:00:00,12
6704,450,42,2021-03-06,18:01:44,05:00:00,13
6705,499,47,2021-03-06,18:47:32,09:04:50,9
6706,808,50,2021-03-06,19:49:12,08:03:59,11
6707,802,50,2021-03-06,19:49:49,08:01:45,11
6708,817,50,2021-03-06,19:52:47,08:06:37,11
6709,759,50,2021-03-06,19:52:58,08:02:25,11
6710,756,50,2021-03-06,19:54:05,07:59:16,12
6711,760,50,2021-03-06,19:54:10,08:01:40,11
6712,853,50,2021-03-06,19:54:15,08:09:09,11
6713,765,50,2021-03-06,19:54:20,07:59:59,12
6714,803,50,2021-03-06,19:54:56,08:02:19,11
6715,762,50,2021-03-06,19:56:38,08:05:11,11
6716,824,50,2021-03-06,19:56:47,08:05:18,11
6717,758,50,2021-03-06,19:56:55,08:02:42,11
6718,822,50,2021-03-06,19:57:07,08:05:24,11
6719,852,50,2021-03-06,19:57:16,07:58:55,12
6720,821,50,2021-03-06,19:57:21,08:05:05,11
6721,761,50,2021-03-06,19:57:39,08:02:31,11
6722,449,42,2021-03-06,19:58:22,05:00:00,14
6723,754,50,2021-03-06,19:58:52,08:00:12,11
6724,806,50,2021-03-06,19:59:22,08:01:49,11
6725,810,50,2021-03-06,19:59:32,08:03:20,11
6726,560,42,2021-03-06,20:05:15,05:00:00,15
6727,410,42,2021-03-06,20:05:37,05:00:00,15
6728,436,42,2021-03-06,20:05:52,05:00:00,15
